Port Loko,306341723,Tonkolili,unclassified
Kailahun,40180082,Kono,primary
Kailahun,300266375,Kono,primary
Kailahun,288840085,Kenema,tertiary
Kailahun,289557203,Kenema,unclassified
Kailahun,293356204,Kenema,tertiary
Kailahun,297168345,Kenema,secondary
Kailahun,292649206,Kenema,unclassified
Kailahun,289106538,Kenema,unclassified
Kailahun,294402908,Kenema,path
Kailahun,288889574,Kenema,path
Kailahun,293042986,Kenema,path
Kailahun,292773585,Kenema,unclassified
Kailahun,40573524,Kenema,primary
Kailahun,292382198,Kono,path
Western Area Rural,300037981,Western Area Urban,residential
Western Area Rural,306340152,Port Loko,path
Western Area Rural,162146475,Western Area Urban,tertiary
Western Area Rural,205999930,Western Area Urban,residential
Western Area Rural,305925541,Western Area Urban,path
Western Area Rural,299378405,Port Loko,path
Western Area Rural,299282121,Port Loko,unclassified
Western Area Rural,306769842,Western Area Urban,path
Western Area Rural,306005582,Western Area Urban,footway
Western Area Rural,298783068,Western Area Urban,residential
Western Area Rural,298783065,Western Area Urban,residential
Western Area Rural,306340153,Port Loko,path
Western Area Rural,187674243,Western Area Urban,primary
Western Area Rural,299120906,Western Area Urban,residential
Western Area Rural,298782996,Western Area Urban,residential
Western Area Rural,298818158,Western Area Urban,residential
Western Area Rural,298783014,Western Area Urban,residential
Western Area Rural,298825240,Western Area Urban,track
Western Area Rural,298825245,Western Area Urban,track
Western Area Rural,205834499,Western Area Urban,residential
Western Area Rural,205834553,Western Area Urban,residential
Western Area Rural,298783080,Western Area Urban,residential
Western Area Rural,299282118,Port Loko,unclassified
Western Area Rural,300033747,Western Area Urban,residential
Western Area Rural,175925853,Western Area Urban,residential
Western Area Rural,298818174,Western Area Urban,residential
Western Area Rural,206007516,Western Area Urban,residential
Western Area Rural,298672484,Western Area Urban,residential
Western Area Rural,205948513,Western Area Urban,residential
Western Area Rural,298663740,Western Area Urban,residential
Western Area Rural,293594319,Western Area Urban,primary
Western Area Rural,299280213,Port Loko,unclassified
Western Area Rural,298814128,Western Area Urban,track
Western Area Rural,299378116,Port Loko,unclassified
Western Area Rural,307321579,Western Area Urban,track
Western Area Rural,205999896,Western Area Urban,residential
Western Area Rural,298783035,Western Area Urban,residential
Western Area Rural,298783033,Western Area Urban,residential
Western Area Rural,298672466,Western Area Urban,residential
Western Area Rural,307735626,Western Area Urban,residential
Western Area Rural,300119717,Western Area Urban,residential
Western Area Rural,298783023,Western Area Urban,residential
Western Area Rural,205847649,Western Area Urban,residential
Western Area Rural,298783025,Western Area Urban,service
Western Area Rural,37184316,Western Area Urban,unclassified
Western Area Rural,308202654,Western Area Urban,residential
Western Area Rural,298814143,Western Area Urban,residential
Western Area Rural,299252566,Port Loko,track
Western Area Rural,298783054,Western Area Urban,residential
Western Area Rural,298783050,Western Area Urban,residential
Western Area Rural,298782995,Western Area Urban,residential
Western Area Rural,299122253,Western Area Urban,residential
Western Area Rural,205847667,Western Area Urban,tertiary
Western Area Rural,298818143,Western Area Urban,residential
Western Area Rural,299378393,Port Loko,path
Western Area Rural,298672523,Western Area Urban,residential
Western Area Rural,205834547,Western Area Urban,service
Western Area Rural,306014524,Port Loko,unclassified
Western Area Rural,293337290,Western Area Urban,primary
Western Area Rural,28430446,Western Area Urban,tertiary
Western Area Rural,306767870,Western Area Urban,path
Western Area Rural,37416337,Port Loko,primary
Western Area Rural,306767872,Western Area Urban,track
Western Area Rural,299378569,Port Loko,path
Western Area Rural,270654651,Western Area Urban,service
Western Area Rural,298814137,Western Area Urban,residential
Western Area Rural,205999885,Western Area Urban,residential
Western Area Rural,40820101,Port Loko,secondary
Western Area Rural,298020071,Port Loko,unclassified
Western Area Rural,300029526,Western Area Urban,residential
Western Area Rural,205847740,Western Area Urban,residential
Western Area Rural,306771546,Western Area Urban,track
Western Area Rural,299120912,Western Area Urban,track
Western Area Rural,28392965,Western Area Urban,unclassified
Western Area Rural,205847700,Western Area Urban,residential
Western Area Rural,176819725,Western Area Urban,primary
Western Area Rural,298814150,Western Area Urban,residential
Western Area Rural,306950397,Western Area Urban,track
Western Area Rural,298783020,Western Area Urban,residential
Western Area Rural,298672521,Western Area Urban,unclassified
Western Area Rural,300033753,Western Area Urban,residential
Western Area Rural,34692618,Western Area Urban,primary
Western Area Rural,299282106,Port Loko,unclassified
Western Area Rural,205999912,Western Area Urban,residential
Western Area Rural,299255129,Port Loko,track
Kenema,295644069,Bo,path
Kenema,295644068,Bo,path
Kenema,296686743,Bo,track
Kenema,295644067,Bo,path
Kenema,295644065,Bo,path
Kenema,193153060,Tonkolili,tertiary
Kenema,293263799,Kono,path
Kenema,293042994,Kailahun,path
Kenema,296863739,Bo,path
Kenema,292230137,Pujehun,unclassified
Kenema,296065837,Bo,path
Kenema,292320833,Pujehun,unclassified
Kenema,295737162,Bo,track
Kenema,196987170,Bo,unclassified
Kenema,291814269,Bo,unclassified
Kenema,300606142,Kono,residential
Kenema,304836699,Kono,path
Kenema,288889588,Kono,tertiary
Kenema,295331554,Bo,path
Kenema,193610045,Pujehun,unclassified
Kenema,297437150,Bo,unclassified
Kenema,193610041,Pujehun,secondary
Kenema,193610514,Pujehun,unclassified
Kenema,293263803,Kono,tertiary
Kenema,291809170,Bo,unclassified
Kenema,294963861,Kono,path
Kenema,296303864,Bo,path
Kenema,304838962,Kono,path
Kenema,194636263,Bo,unclassified
Kenema,194636250,Bo,unclassified
Kenema,296869658,Bo,path
Kenema,295451869,Bo,path
Kenema,291992777,Bo,unclassified
Kenema,295577235,Bo,path
Kenema,295340057,Bo,path
Kenema,198313153,Bo,unclassified
Kenema,194456679,Bo,unclassified
Kenema,295538475,Bo,track
Kenema,298803914,Bo,path
Kenema,293099360,Kono,path
Kenema,288840085,Kailahun,tertiary
Kenema,292214454,Pujehun,unclassified
Kenema,293447257,Bo,road
Kenema,296062331,Bo,path
Kenema,295642355,Bo,path
Kenema,296062335,Bo,path
Kenema,293948152,Tonkolili,path
Kenema,289557203,Kailahun,unclassified
Kenema,293356204,Kailahun,tertiary
Kenema,293948140,Tonkolili,path
Kenema,297168345,Kailahun,secondary
Kenema,292649206,Kailahun,unclassified
Kenema,292442821,Bo,unclassified
Kenema,292079946,Bo,unclassified
Kenema,292462055,Tonkolili,path
Kenema,195573000,Bo,tertiary
Kenema,300298838,Bo,path
Kenema,296863769,Bo,path
Kenema,291814262,Bo,unclassified
Kenema,300259051,Bo,path
Kenema,296625491,Bo,track
Kenema,296303658,Bo,path
Kenema,295720094,Bo,track
Kenema,289106538,Kailahun,unclassified
Kenema,296411141,Bo,track
Kenema,295387337,Bo,path
Kenema,294963868,Kono,path
Kenema,39767319,Pujehun,primary
Kenema,292963530,Kono,unclassified
Kenema,293450879,Kono,unclassified
Kenema,296625481,Bo,track
Kenema,293375656,Tonkolili,path
Kenema,293948159,Tonkolili,path
Kenema,293292691,Kono,tertiary
Kenema,293397446,Kono,path
Kenema,296620910,Bo,track
Kenema,296348991,Bo,path
Kenema,296869656,Bo,path
Kenema,196987140,Bo,path
Kenema,295538468,Bo,unclassified
Kenema,295642338,Bo,path
Kenema,297184771,Bo,footway
Kenema,294402908,Kailahun,path
Kenema,295720152,Bo,track
Kenema,300298837,Bo,path
Kenema,304417736,Tonkolili,path
Kenema,288889574,Kailahun,path
Kenema,296653769,Bo,track
Kenema,295445672,Bo,path
Kenema,295445670,Bo,path
Kenema,304842015,Kono,path
Kenema,295382915,Bo,unclassified
Kenema,296686750,Bo,track
Kenema,296656055,Bo,track
Kenema,293042986,Kailahun,path
Kenema,292773585,Kailahun,unclassified
Kenema,292320829,Pujehun,unclassified
Kenema,304838772,Kono,path
Kenema,295738901,Bo,track
Kenema,293450873,Kono,path
Kenema,296869665,Bo,path
Kenema,293189403,Kono,tertiary
Kenema,293458958,Kono,unclassified
Kenema,294592830,Bo,trunk
Kenema,295737156,Bo,track
Kenema,295737154,Bo,track
Kenema,295720300,Bo,track
Kenema,295720136,Bo,track
Kenema,293099364,Kono,path
Kenema,296303705,Bo,path
Kenema,295340059,Bo,unclassified
Kenema,289106536,Kono,unclassified
Kenema,295577241,Bo,path
Kenema,295737166,Bo,track
Kenema,289012411,Kono,unclassified
Kenema,296859804,Bo,track
Kenema,296869648,Bo,path
Kenema,296620904,Bo,unclassified
Kenema,295539949,Bo,track
Kenema,293447265,Bo,unclassified
Kenema,293447267,Bo,unclassified
Kenema,293375655,Tonkolili,unclassified
Kenema,293447261,Bo,unclassified
Kenema,299790950,Kono,path
Kenema,40573524,Kailahun,primary
Kenema,293948176,Tonkolili,path
Kenema,292986379,Kono,primary
Tonkolili,306341723,Port Loko,unclassified
Tonkolili,295433484,Koinadugu,path
Tonkolili,311068734,Kono,footway
Tonkolili,193153060,Kenema,tertiary
Tonkolili,177894716,Bombali,secondary
Tonkolili,293771495,Kono,path
Tonkolili,284938727,Port Loko,trunk
Tonkolili,309924365,Port Loko,path
Tonkolili,310380118,Port Loko,path
Tonkolili,306595125,Bombali,unclassified
Tonkolili,310138801,Port Loko,path
Tonkolili,302784944,Port Loko,unclassified
Tonkolili,302890481,Port Loko,unclassified
Tonkolili,308403971,Port Loko,unclassified
Tonkolili,285077325,Port Loko,trunk
Tonkolili,285181640,Bombali,unclassified
Tonkolili,300729187,Koinadugu,unclassified
Tonkolili,306457971,Moyamba,path
Tonkolili,307087256,Port Loko,track
Tonkolili,299468081,Port Loko,unclassified
Tonkolili,310953191,Port Loko,path
Tonkolili,310953194,Port Loko,path
Tonkolili,285177729,Bombali,unclassified
Tonkolili,307004391,Port Loko,path
Tonkolili,307004390,Port Loko,path
Tonkolili,309924345,Port Loko,path
Tonkolili,310138800,Port Loko,path
Tonkolili,285077353,Port Loko,tertiary
Tonkolili,285077351,Port Loko,unclassified
Tonkolili,300729200,Koinadugu,path
Tonkolili,307089849,Port Loko,unclassified
Tonkolili,306346044,Moyamba,path
Tonkolili,310030608,Port Loko,path
Tonkolili,285351164,Koinadugu,unclassified
Tonkolili,299286035,Port Loko,unclassified
Tonkolili,293900182,Koinadugu,unclassified
Tonkolili,284934748,Bombali,unclassified
Tonkolili,307806590,Bombali,unclassified
Tonkolili,307090284,Port Loko,track
Tonkolili,307090288,Port Loko,path
Tonkolili,307090289,Port Loko,path
Tonkolili,275123246,Bombali,track
Tonkolili,308601336,Port Loko,path
Tonkolili,302661506,Port Loko,unclassified
Tonkolili,293771579,Kono,path
Tonkolili,74213821,Bombali,tertiary
Tonkolili,299341381,Moyamba,unclassified
Tonkolili,293760329,Koinadugu,path
Tonkolili,293771575,Kono,path
Tonkolili,306341659,Port Loko,unclassified
Tonkolili,307773522,Bombali,path
Tonkolili,302601931,Port Loko,unclassified
Tonkolili,309924371,Port Loko,unclassified
Tonkolili,310371895,Port Loko,path
Tonkolili,293948152,Kenema,path
Tonkolili,307087260,Port Loko,track
Tonkolili,307082188,Port Loko,track
Tonkolili,294041731,Koinadugu,unclassified
Tonkolili,307159547,Port Loko,unclassified
Tonkolili,293948140,Kenema,path
Tonkolili,295907390,Moyamba,unclassified
Tonkolili,229722377,Moyamba,secondary
Tonkolili,306466909,Moyamba,path
Tonkolili,293900178,Koinadugu,unclassified
Tonkolili,292479874,Koinadugu,residential
Tonkolili,306461363,Port Loko,path
Tonkolili,292462055,Kenema,path
Tonkolili,299286053,Port Loko,unclassified
Tonkolili,284935860,Bombali,unclassified
Tonkolili,306328163,Port Loko,unclassified
Tonkolili,311068735,Kono,footway
Tonkolili,119490669,Bo,secondary
Tonkolili,306921310,Port Loko,track
Tonkolili,306921313,Port Loko,track
Tonkolili,302702097,Koinadugu,track
Tonkolili,302890492,Port Loko,unclassified
Tonkolili,285172497,Bombali,track
Tonkolili,305244834,Koinadugu,path
Tonkolili,297996416,Koinadugu,unclassified
Tonkolili,293375656,Kenema,path
Tonkolili,307774813,Bombali,path
Tonkolili,293948159,Kenema,path
Tonkolili,310042920,Port Loko,path
Tonkolili,293533560,Koinadugu,unclassified
Tonkolili,275134696,Moyamba,unclassified
Tonkolili,309924404,Port Loko,path
Tonkolili,307237385,Port Loko,path
Tonkolili,309924407,Port Loko,track
Tonkolili,289517057,Moyamba,trunk
Tonkolili,307157798,Port Loko,unclassified
Tonkolili,229639942,Bombali,tertiary
Tonkolili,307087275,Port Loko,track
Tonkolili,306599189,Bombali,track
Tonkolili,299341397,Moyamba,unclassified
Tonkolili,307806589,Bombali,unclassified
Tonkolili,305243757,Koinadugu,path
Tonkolili,310958796,Port Loko,path
Tonkolili,307184006,Port Loko,track
Tonkolili,292462084,Koinadugu,unclassified
Tonkolili,284938726,Port Loko,trunk
Tonkolili,304417736,Kenema,path
Tonkolili,306463419,Port Loko,track
Tonkolili,310953188,Port Loko,path
Tonkolili,293379239,Moyamba,unclassified
Tonkolili,310953187,Port Loko,path
Tonkolili,293038935,Kono,trunk
Tonkolili,224720347,Bombali,tertiary
Tonkolili,261015331,Koinadugu,unclassified
Tonkolili,43275402,Bombali,trunk
Tonkolili,293771482,Kono,path
Tonkolili,285077348,Port Loko,unclassified
Tonkolili,295907393,Moyamba,unclassified
Tonkolili,285177731,Bombali,path
Tonkolili,303083781,Moyamba,unclassified
Tonkolili,306349114,Moyamba,path
Tonkolili,300729152,Koinadugu,unclassified
Tonkolili,303083762,Moyamba,unclassified
Tonkolili,307773536,Bombali,track
Tonkolili,193818489,Port Loko,unclassified
Tonkolili,303083768,Moyamba,unclassified
Tonkolili,309924366,Port Loko,track
Tonkolili,295431540,Koinadugu,path
Tonkolili,303265992,Moyamba,unclassified
Tonkolili,303083783,Moyamba,unclassified
Tonkolili,295358442,Port Loko,tertiary
Tonkolili,293771522,Kono,path
Tonkolili,306921304,Port Loko,unclassified
Tonkolili,293375655,Kenema,unclassified
Tonkolili,309924381,Port Loko,path
Tonkolili,306930856,Port Loko,track
Tonkolili,307806588,Bombali,unclassified
Tonkolili,307082196,Port Loko,track
Tonkolili,307003066,Moyamba,path
Tonkolili,307806587,Bombali,unclassified
Tonkolili,311068741,Kono,footway
Tonkolili,295433069,Koinadugu,path
Tonkolili,293948176,Kenema,path
Tonkolili,307184005,Port Loko,track
Tonkolili,294085038,Koinadugu,unclassified
Tonkolili,261015929,Koinadugu,unclassified
Tonkolili,307254183,Port Loko,path
Kambia,220477671,Port Loko,unclassified
Kambia,308249803,Port Loko,unclassified
Kambia,220601669,Port Loko,tertiary
Kambia,310725406,Bombali,unclassified
Kambia,303862227,Bombali,unclassified
Kambia,310510039,Port Loko,path
Kambia,302580145,Bombali,unclassified
Kambia,310519159,Port Loko,path
Kambia,310526380,Port Loko,path
Kambia,217858441,Port Loko,tertiary
Kambia,236418727,Port Loko,unclassified
Kambia,302399875,Bombali,secondary
Kambia,238744488,Port Loko,unclassified
Kambia,302488337,Port Loko,unclassified
Kambia,189980786,Port Loko,tertiary
Kambia,302580153,Bombali,unclassified
Kambia,220724678,Port Loko,unclassified
Kambia,310186433,Bombali,path
Kambia,220601666,Port Loko,unclassified
Kambia,217858450,Port Loko,unclassified
Kambia,189980779,Port Loko,unclassified
Kambia,308617343,Port Loko,path
Kambia,308617342,Port Loko,path
Kambia,127558162,Port Loko,trunk
Kambia,303824754,Bombali,unclassified
Kambia,310526384,Port Loko,path
Kambia,238566419,Port Loko,unclassified
Kono,311068734,Tonkolili,footway
Kono,293638361,Koinadugu,path
Kono,293638362,Koinadugu,unclassified
Kono,293263799,Kenema,path
Kono,293771495,Tonkolili,path
Kono,294041720,Koinadugu,path
Kono,40180082,Kailahun,primary
Kono,300606142,Kenema,residential
Kono,304836699,Kenema,path
Kono,288889588,Kenema,tertiary
Kono,273334829,Koinadugu,unclassified
Kono,256198999,Koinadugu,track
Kono,293263803,Kenema,tertiary
Kono,293145641,Koinadugu,unclassified
Kono,294963861,Kenema,path
Kono,293295340,Koinadugu,unclassified
Kono,293270721,Koinadugu,unclassified
Kono,304838962,Kenema,path
Kono,293165775,Koinadugu,unclassified
Kono,303708341,Koinadugu,path
Kono,293290383,Koinadugu,tertiary
Kono,303708339,Koinadugu,path
Kono,300266375,Kailahun,primary
Kono,293771579,Tonkolili,path
Kono,293771575,Tonkolili,path
Kono,293099360,Kenema,path
Kono,293900183,Koinadugu,track
Kono,256199024,Koinadugu,track
Kono,256199029,Koinadugu,track
Kono,293147803,Koinadugu,tertiary
Kono,293147800,Koinadugu,tertiary
Kono,303708377,Koinadugu,path
Kono,311068735,Tonkolili,footway
Kono,294963868,Kenema,path
Kono,292963530,Kenema,unclassified
Kono,293450879,Kenema,unclassified
Kono,255924810,Koinadugu,unclassified
Kono,255924812,Koinadugu,unclassified
Kono,296192494,Koinadugu,path
Kono,293292691,Kenema,tertiary
Kono,293397446,Kenema,path
Kono,294197635,Koinadugu,path
Kono,304842015,Kenema,path
Kono,293038935,Tonkolili,trunk
Kono,295792856,Koinadugu,path
Kono,293771482,Tonkolili,path
Kono,304838772,Kenema,path
Kono,293295337,Koinadugu,unclassified
Kono,293450873,Kenema,path
Kono,296192444,Koinadugu,path
Kono,293189403,Kenema,tertiary
Kono,293458958,Kenema,unclassified
Kono,295792885,Koinadugu,path
Kono,293165749,Koinadugu,unclassified
Kono,293638354,Koinadugu,unclassified
Kono,293099364,Kenema,path
Kono,294197640,Koinadugu,path
Kono,293638356,Koinadugu,unclassified
Kono,289106536,Kenema,unclassified
Kono,289012411,Kenema,unclassified
Kono,293771522,Tonkolili,path
Kono,305786675,Koinadugu,path
Kono,256199030,Koinadugu,track
Kono,299790950,Kenema,path
Kono,303708382,Koinadugu,path
Kono,304256474,Koinadugu,unclassified
Kono,311068741,Tonkolili,footway
Kono,292382198,Kailahun,path
Kono,292986379,Kenema,primary
Bo,295644069,Kenema,path
Bo,295644068,Kenema,path
Bo,296686743,Kenema,track
Bo,295644067,Kenema,path
Bo,295644065,Kenema,path
Bo,296863739,Kenema,path
Bo,296065837,Kenema,path
Bo,295737162,Kenema,track
Bo,295151437,Moyamba,path
Bo,295151439,Moyamba,path
Bo,295151438,Moyamba,path
Bo,196987170,Kenema,unclassified
Bo,193114504,Moyamba,secondary
Bo,291814269,Kenema,unclassified
Bo,189182600,Moyamba,unclassified
Bo,295331554,Kenema,path
Bo,297437150,Kenema,unclassified
Bo,295151442,Moyamba,path
Bo,291809170,Kenema,unclassified
Bo,189795960,Moyamba,unclassified
Bo,296303864,Kenema,path
Bo,295523105,Moyamba,path
Bo,295523103,Moyamba,path
Bo,175325580,Pujehun,unclassified
Bo,194636263,Kenema,unclassified
Bo,194636250,Kenema,unclassified
Bo,189795959,Moyamba,unclassified
Bo,193083605,Bonthe,tertiary
Bo,296869658,Kenema,path
Bo,295451869,Kenema,path
Bo,291992777,Kenema,unclassified
Bo,295577235,Kenema,path
Bo,295340057,Kenema,path
Bo,198313153,Kenema,unclassified
Bo,296682136,Moyamba,path
Bo,194456679,Kenema,unclassified
Bo,295538475,Kenema,track
Bo,302354062,Pujehun,path
Bo,298803914,Kenema,path
Bo,302354017,Pujehun,path
Bo,232277778,Moyamba,track
Bo,293447257,Kenema,road
Bo,296062331,Kenema,path
Bo,295642355,Kenema,path
Bo,296062335,Kenema,path
Bo,189182615,Moyamba,unclassified
Bo,302348824,Pujehun,primary
Bo,206275014,Bonthe,unclassified
Bo,303957348,Moyamba,unclassified
Bo,292442821,Kenema,unclassified
Bo,292079946,Kenema,unclassified
Bo,195573000,Kenema,tertiary
Bo,300298838,Kenema,path
Bo,296863769,Kenema,path
Bo,291814262,Kenema,unclassified
Bo,300259051,Kenema,path
Bo,208247304,Pujehun,tertiary
Bo,296625491,Kenema,track
Bo,296303658,Kenema,path
Bo,295720094,Kenema,track
Bo,297187724,Bonthe,secondary
Bo,296411141,Kenema,track
Bo,119490669,Tonkolili,secondary
Bo,295387337,Kenema,path
Bo,206375904,Pujehun,unclassified
Bo,206375903,Pujehun,unclassified
Bo,206375902,Pujehun,unclassified
Bo,206375900,Bonthe,unclassified
Bo,229769497,Moyamba,trunk
Bo,302354058,Bonthe,path
Bo,296625481,Kenema,track
Bo,296620910,Kenema,track
Bo,296348991,Kenema,path
Bo,296869656,Kenema,path
Bo,196987140,Kenema,path
Bo,295538468,Kenema,unclassified
Bo,295642338,Kenema,path
Bo,297184771,Kenema,footway
Bo,295720152,Kenema,track
Bo,300298837,Kenema,path
Bo,189182648,Moyamba,unclassified
Bo,296653769,Kenema,track
Bo,295445672,Kenema,path
Bo,295445670,Kenema,path
Bo,295382915,Kenema,unclassified
Bo,296686750,Kenema,track
Bo,296656055,Kenema,track
Bo,295738901,Kenema,track
Bo,302348856,Pujehun,unclassified
Bo,296869665,Kenema,path
Bo,294592830,Kenema,trunk
Bo,296485743,Moyamba,path
Bo,295737156,Kenema,track
Bo,295737154,Kenema,track
Bo,295720300,Kenema,track
Bo,295720136,Kenema,track
Bo,296303705,Kenema,path
Bo,295340059,Kenema,unclassified
Bo,295577241,Kenema,path
Bo,295737166,Kenema,track
Bo,296859804,Kenema,track
Bo,296682156,Moyamba,path
Bo,296869648,Kenema,path
Bo,204667970,Moyamba,unclassified
Bo,204667971,Moyamba,unclassified
Bo,198445760,Pujehun,unclassified
Bo,296620904,Kenema,unclassified
Bo,295539949,Kenema,track
Bo,293447265,Kenema,unclassified
Bo,293447267,Kenema,unclassified
Bo,293447261,Kenema,unclassified
Bo,302348843,Pujehun,unclassified
Bo,302348844,Pujehun,unclassified
Bo,193083613,Bonthe,unclassified

